	ACA>AAA	ACC>AAC	ACG>AAG	ACT>AAT	CCA>CAA	CCC>CAC	CCG>CAG	CCT>CAT	GCA>GAA	GCC>GAC	GCG>GAG	GCT>GAT	TCA>TAA	TCC>TAC	TCG>TAG	TCT>TAT	ACA>AGA	ACC>AGC	ACG>AGG	ACT>AGT	CCA>CGA	CCC>CGC	CCG>CGG	CCT>CGT	GCA>GGA	GCC>GGC	GCG>GGG	GCT>GGT	TCA>TGA	TCC>TGC	TCG>TGG	TCT>TGT	ACA>ATA	ACC>ATC	ACG>ATG	ACT>ATT	CCA>CTA	CCC>CTC	CCG>CTG	CCT>CTT	GCA>GTA	GCC>GTC	GCG>GTG	GCT>GTT	TCA>TTA	TCC>TTC	TCG>TTG	TCT>TTT	ATA>AAA	ATC>AAC	ATG>AAG	ATT>AAT	CTA>CAA	CTC>CAC	CTG>CAG	CTT>CAT	GTA>GAA	GTC>GAC	GTG>GAG	GTT>GAT	TTA>TAA	TTC>TAC	TTG>TAG	TTT>TAT	ATA>ACA	ATC>ACC	ATG>ACG	ATT>ACT	CTA>CCA	CTC>CCC	CTG>CCG	CTT>CCT	GTA>GCA	GTC>GCC	GTG>GCG	GTT>GCT	TTA>TCA	TTC>TCC	TTG>TCG	TTT>TCT	ATA>AGA	ATC>AGC	ATG>AGG	ATT>AGT	CTA>CGA	CTC>CGC	CTG>CGG	CTT>CGT	GTA>GGA	GTC>GGC	GTG>GGG	GTT>GGT	TTA>TGA	TTC>TGC	TTG>TGG	TTT>TGT
CATD0569a	0.151116617090981	0.188107659816252	0.149237410094009	0.151464301764686	0.149840038453743	0.26222415711662	0.150247277641792	0.151580565207865	0.187670301734651	0.189015937246559	0.151226582613747	0.150834900422329	0.151763240219844	0.149644467567182	0.1508746713696	0.150719754547539	0.150938280969725	0.150127682254208	0.151456246841191	0.150505291554541	0.151758058194822	0.150548741192804	0.150595008716173	0.150952739210471	0.152251937558101	0.260242029900649	0.151490654546594	0.150058684774429	0.151650931320835	0.150634312532626	0.151297716596435	0.187259192969273	0.223896006211529	0.150579582929722	0.187734007979077	0.187741847695257	0.150953695210506	0.22349373375172	0.150201458513235	0.22542935108947	0.151031311912087	0.150296350629796	0.152209976235635	0.259704478555557	0.150479330070651	0.151495874159832	0.151278746511131	0.150358489533896	0.151490143927696	0.188085508030019	0.22563777675101	0.22433047676778	0.149963470932816	0.151549825870363	0.187994223161492	0.150921572953351	0.149559670986655	0.152214227105729	0.187798094231559	0.150625890344901	0.151451344263432	0.150970066252069	0.151101079374174	0.151646807492334	0.151024233144055	0.1515080828007	0.224018100200246	0.223135220758261	0.150758018491931	0.150565949602354	0.1504662650983	0.187072271711272	0.152208136443134	0.151163915445222	0.150751032390231	0.224111482868188	0.150447982254119	0.150867113684893	0.150125333157742	0.187694382199894	0.150893202846061	0.151831551015431	0.151732663563003	0.151707768331566	0.150896545219747	0.151353000010406	0.187566007983234	0.151697224209069	0.151314922203427	0.151915062060535	0.15139556317211	0.18766056677694	0.188425276973191	0.187699765452446	0.151557328470987	0.186876219986546
CATD0561a	0.0283338614006598	0.0352695974291877	0.0279807051184439	0.0283995728296731	0.0280977141275309	0.0491711688167618	0.0281715007013363	0.0284201527684602	0.0351887553687341	0.0354410444405053	0.028351048179403	0.0282795160521366	0.0284541201777891	0.0280581366711421	0.0282899662365417	0.0282574523116825	0.028299510856612	0.0281491360120078	0.0284028469113058	0.0282214968667028	0.0284555527911187	0.0282296133660709	0.0282346441969965	0.0283029545008994	0.0285454741277944	0.0487885040536367	0.028403478402675	0.0281356928549434	0.0284372371693811	0.0282440769459345	0.0283662427681431	0.0351069627001495	0.0419775684069464	0.0282328708199304	0.0351978591042165	0.0352029144369783	0.0283022114054419	0.0419049940041493	0.0281606777610892	0.0422728698455217	0.0283179326976808	0.0281835542473885	0.0285396472024381	0.0486866009499143	0.0282171933589781	0.0284041809129973	0.0283641677094754	0.0281934104080999	0.0284044948055827	0.035267952376195	0.0423072701490883	0.04206563848861	0.028118992167915	0.0284131363796983	0.035249767095147	0.0282969846285845	0.0280410401545487	0.0285416056290937	0.0352113500445461	0.0282447856415661	0.0283989194210688	0.0283075881105954	0.0283319312475389	0.0284328686628756	0.0283170077628449	0.0284093353425356	0.0420017958065445	0.0418348379515708	0.0282667269373222	0.0282301930753614	0.0282134346913774	0.0350761792970933	0.0285389358193307	0.0283433522104478	0.0282651013158412	0.0420164934008274	0.0282069021657229	0.0282896683321868	0.0281537179136437	0.0351949550593894	0.0282929627358116	0.0284673487872694	0.0284471841365582	0.0284435757870087	0.0282938760572626	0.0283823651932773	0.0351733854915756	0.0284472679525552	0.0283679234406865	0.0284853102596121	0.0283868849661229	0.0351866797674895	0.0353303099305011	0.0351938364520088	0.0284232827072457	0.0350384538247148
CATD0565a	0.0661131361003368	0.0822957298794826	0.0652886430735244	0.0662656010080648	0.065561208043007	0.114732296518082	0.0657332736617263	0.0663138224824149	0.0821070055600327	0.0826963120029148	0.0661529704602644	0.0659856023438489	0.0663926964186672	0.0654691825571309	0.0660093176255655	0.0659332930609663	0.0660327855560779	0.0656815188003165	0.0662729197691764	0.0658500427545669	0.066396066133977	0.0658693574886804	0.0658811224954159	0.0660398254873339	0.066606287154177	0.113840922574155	0.0662745131352712	0.0656503034891691	0.0663534204000099	0.0659032658700059	0.066188050991031	0.0819170284195035	0.0979482852910456	0.0658769691995886	0.0821287220911503	0.0821404450743782	0.0660389416476828	0.0977777814805598	0.0657085961332972	0.0986360903288426	0.0660756717921503	0.065760796225108	0.066592464564248	0.113603836501143	0.0658399150717438	0.0662757540849636	0.0661832673184539	0.0657840017139975	0.0662777510527424	0.0822927098025611	0.0987170946204975	0.0981532537231593	0.06561099066522	0.0662975459147565	0.0822485877452249	0.0660258534923892	0.0654290959409258	0.0665970560820748	0.0821601815401806	0.0659037223720871	0.0662640906079372	0.0660513876970121	0.0661077951489285	0.066343447545145	0.066073026661804	0.066288464629929	0.0980045185018415	0.0976148020366985	0.0659555464603989	0.0658702716355292	0.0658314015549956	0.081844178567712	0.0665903405393827	0.0661349154889706	0.0659517684598805	0.0980391223498132	0.0658164375617705	0.0660092612685985	0.0656918722138954	0.0821217808145618	0.0660169729621726	0.0664236053400565	0.0663771418614399	0.0663679692443642	0.0660189818356863	0.066224206021169	0.0820699906831257	0.0663766133679714	0.0661924789617485	0.0664653855899944	0.0662364486729327	0.0821015084023526	0.0824362911617221	0.0821191187419168	0.0663195639186624	0.081756390704811
CATD0567a	0.0283346749983003	0.0352691630163157	0.0279810085077455	0.0283996897303411	0.0280979664125126	0.0491708206961051	0.0281713476789806	0.028420310191336	0.0351886192291578	0.0354415713168243	0.0283518501406019	0.0282795572519046	0.0284540916807435	0.0280581545120702	0.0282898063510352	0.028257977284308	0.0283005277587057	0.0281493900613683	0.0284018958489451	0.0282216578772591	0.0284550790901771	0.0282296742040988	0.02823480639864	0.0283024433839096	0.0285456204114602	0.0487904750564076	0.0284029948121657	0.0281356828781097	0.0284365985148169	0.0282445073898024	0.0283664455385297	0.0351070438533775	0.0419782951058513	0.0282329803458131	0.0351985722151403	0.0352026063112843	0.0283023757152563	0.0419051704119228	0.028161182096844	0.0422716195307397	0.0283183263724343	0.0281830234156623	0.0285392737581095	0.0486884744252884	0.0282172568447229	0.028404687384416	0.028363947345737	0.0281928862318703	0.0284051663799262	0.03526792296369	0.0423072131864424	0.0420654831984051	0.0281188196357643	0.0284129673485751	0.035248249566365	0.0282970433306831	0.0280413073673571	0.0285413549021448	0.0352116126869957	0.0282444797658716	0.0283980538545933	0.0283081095423026	0.0283321088485752	0.0284331937054286	0.0283168093699671	0.0284097086744501	0.0420029627289424	0.0418349338934746	0.0282666732819988	0.0282302579583586	0.0282138504214101	0.0350757440354485	0.028538204373377	0.0283442028721694	0.0282648070097523	0.0420173481318708	0.028207170379613	0.0282890668458843	0.0281534326277196	0.0351948524001175	0.028292616660983	0.0284670428233701	0.0284471939626252	0.0284442475429903	0.0282931726031656	0.0283807899082692	0.0351716806187976	0.0284469829103454	0.0283681142023949	0.0284844834028766	0.028387150663478	0.035186421383633	0.0353299184085292	0.0351938990061822	0.0284221591433365	0.0350388858842008
CATD0562a	0.0472220441741212	0.0587828597044516	0.046633950384886	0.0473325917837763	0.0468297835023494	0.0819529532671082	0.0469527533800705	0.0473665891336932	0.0586481388828662	0.0590678167744893	0.0472504246504508	0.047132204583115	0.0474235156809312	0.0467634046251022	0.0471505337148378	0.0470955703058456	0.0471646709549703	0.0469149690332772	0.0473395217062989	0.0470360198799303	0.047426471640266	0.0470493777606068	0.0470572211487061	0.0471720702216142	0.0475753647490856	0.0813114053433939	0.0473394700745465	0.0468925733822998	0.0473962184689426	0.0470729535558199	0.0472765884218046	0.0585105539980268	0.0699614047045501	0.0470544497423803	0.0586621288852603	0.0586716955057584	0.0471697727999345	0.0698418625073501	0.04693366845086	0.0704565548424705	0.0471959498443187	0.0469738079833418	0.0475663764745369	0.0811410690345949	0.0470290326094224	0.0473402250077732	0.0472735486033414	0.046989877072517	0.0473400509272954	0.0587796829208637	0.0705120968100397	0.0701099013165687	0.0468651966440914	0.0473548842099423	0.0587512030689596	0.0471617715234105	0.0467347203243428	0.0475696970495386	0.0586850958709785	0.0470756159753398	0.0473323374081922	0.0471788619189646	0.0472198612869915	0.0473877417895436	0.0471951280581278	0.0473488466126631	0.0700018565142375	0.0697241780615232	0.0471112855544765	0.0470502729360185	0.0470222245688091	0.0584607348866173	0.0475656520588452	0.0472381401751749	0.0471086784813059	0.0700260047521769	0.0470108673334964	0.0471500683783391	0.0469237863586239	0.0586584758191523	0.0471551809724491	0.0474457655859487	0.0474113962756783	0.047405557957742	0.0471570387396284	0.0473061976342274	0.0586247403260592	0.0474130139863328	0.0472788934145259	0.047476399851946	0.0473111017687419	0.0586451226193999	0.0588848367827186	0.0586562696462265	0.0473745098882998	0.0583970459993302
CATD0568a	0.0377775730490122	0.0470266767704837	0.0373074448860541	0.0378659858536778	0.0374629369848216	0.0655613219889823	0.0375621797066063	0.0378935459885288	0.0469184046124346	0.0472539876574793	0.0378011122014472	0.0377062985390965	0.0379391463518919	0.0374108268057011	0.0377200746865293	0.037676608731372	0.0377317475337759	0.037531848315273	0.0378707361866363	0.037628229712307	0.0379411201352704	0.0376390910078334	0.037646285195037	0.0377379895949647	0.0380607356012696	0.0650502183511571	0.0378720233458597	0.0375142528851449	0.0379165639156421	0.0376582212651772	0.0378217588566498	0.0468097315628523	0.0559697010488362	0.037643795070987	0.0469300385477025	0.0469372657273694	0.0377362912510946	0.0558732550571536	0.0375473254097589	0.0563644400066094	0.037756814936054	0.03757828792948	0.0380532137580106	0.0649145035046297	0.0376225165303204	0.0378720511833207	0.0378191780467246	0.0375916778984755	0.0378718369607155	0.0470235008414287	0.0564096978130362	0.0560870597891817	0.0374920292862077	0.0378847171633732	0.0470012864622553	0.0377294667279148	0.0373880045904003	0.0380555034528184	0.0469482562905195	0.0376597776937687	0.0378658411737868	0.0377427302594234	0.0377756538057711	0.03791028654344	0.0377562206024864	0.0378784664117582	0.0560013838280411	0.0557801446543628	0.0376891183926186	0.0376403741904361	0.0376173060497323	0.0467687142875758	0.038052782788415	0.0377901548404856	0.037687249596282	0.0560217076407243	0.037609205740707	0.037719834458797	0.0375377578248724	0.0469263031026795	0.0377242187319308	0.0379569959245548	0.0379299388676059	0.0379244065937398	0.0377257831941717	0.0378444299271043	0.0468990681117941	0.0379293893771873	0.0378241714255271	0.037981132334951	0.0378487975937748	0.0469159261066143	0.047107596359049	0.0469249980623009	0.0378981126625655	0.046717627277617
CATD0566a	0.0283342462053378	0.0352693798626675	0.027980830274789	0.028399628699459	0.0280978789215071	0.0491710684926076	0.0281714286269303	0.0284202088729486	0.0351886992630682	0.0354413083445537	0.0283513694695488	0.0282795026062149	0.0284540807770798	0.0280581428429404	0.0282899027488957	0.028257658517993	0.0282999769116219	0.0281492617738446	0.0284024692037264	0.0282216023089833	0.028455340185758	0.0282296721975554	0.0282346914986914	0.0283026967034381	0.0285455158754826	0.0487893388570938	0.0284032288806123	0.0281356846653811	0.0284369753044238	0.0282442873031662	0.0283663062016497	0.0351069370407073	0.0419778707357531	0.028232911313614	0.0351981647463708	0.0352027902671489	0.0283022656762314	0.0419050744716045	0.0281608861667836	0.0422723489916361	0.0283181162271929	0.0281833455677358	0.0285394728617806	0.048687374056265	0.0282172610349411	0.0284043986337828	0.0283640534226297	0.0281931762895012	0.0284048205614307	0.035267973962804	0.0423072466139624	0.0420656253050354	0.0281189235461305	0.0284130160610915	0.0352490508139306	0.0282969971924509	0.0280411449425116	0.0285415092839545	0.0352114643954975	0.0282446756560429	0.0283985345842382	0.0283078508612904	0.0283320239165909	0.0284330096285673	0.0283169122829682	0.0284095399643705	0.0420023293698984	0.041834834944565	0.0282666939114493	0.0282302080276754	0.0282136505446734	0.0350759719899607	0.0285385818863152	0.0283437632532576	0.0282649480037892	0.0420168326699255	0.0282069975357275	0.0282894151108077	0.0281536668843897	0.0351949442785246	0.0282928054769492	0.0284671837658373	0.028447146261853	0.028443868480625	0.0282935519383581	0.0283816658021972	0.0351726422861096	0.0284471965579468	0.0283679580683125	0.0284849333901407	0.0283870175347773	0.0351865578733363	0.0353301266950281	0.0351938693443564	0.0284228419117125	0.0350386467269847
