	ACA>AAA	ACC>AAC	ACG>AAG	ACT>AAT	CCA>CAA	CCC>CAC	CCG>CAG	CCT>CAT	GCA>GAA	GCC>GAC	GCG>GAG	GCT>GAT	TCA>TAA	TCC>TAC	TCG>TAG	TCT>TAT	ACA>AGA	ACC>AGC	ACG>AGG	ACT>AGT	CCA>CGA	CCC>CGC	CCG>CGG	CCT>CGT	GCA>GGA	GCC>GGC	GCG>GGG	GCT>GGT	TCA>TGA	TCC>TGC	TCG>TGG	TCT>TGT	ACA>ATA	ACC>ATC	ACG>ATG	ACT>ATT	CCA>CTA	CCC>CTC	CCG>CTG	CCT>CTT	GCA>GTA	GCC>GTC	GCG>GTG	GCT>GTT	TCA>TTA	TCC>TTC	TCG>TTG	TCT>TTT	ATA>AAA	ATC>AAC	ATG>AAG	ATT>AAT	CTA>CAA	CTC>CAC	CTG>CAG	CTT>CAT	GTA>GAA	GTC>GAC	GTG>GAG	GTT>GAT	TTA>TAA	TTC>TAC	TTG>TAG	TTT>TAT	ATA>ACA	ATC>ACC	ATG>ACG	ATT>ACT	CTA>CCA	CTC>CCC	CTG>CCG	CTT>CCT	GTA>GCA	GTC>GCC	GTG>GCG	GTT>GCT	TTA>TCA	TTC>TCC	TTG>TCG	TTT>TCT	ATA>AGA	ATC>AGC	ATG>AGG	ATT>AGT	CTA>CGA	CTC>CGC	CTG>CGG	CTT>CGT	GTA>GGA	GTC>GGC	GTG>GGG	GTT>GGT	TTA>TGA	TTC>TGC	TTG>TGG	TTT>TGT
CATD0569a	0.137157957269129	0.206511316713563	0.139164253745425	0.136676564702289	0.137760401932193	0.340543929752616	0.136954379801909	0.13683428307432	0.2068287572257	0.205382078257144	0.137784452894541	0.136926066286079	0.137147022513165	0.137259007969117	0.138961601038636	0.13718159058209	0.138103763948194	0.138033530609798	0.136992690957654	0.137952486983107	0.138404616979986	0.137255715555964	0.138056112615114	0.136673635089648	0.139396368895089	0.341293503450829	0.137439470438607	0.136375358426853	0.138193276586552	0.136579172327533	0.136828100596765	0.205231554849787	0.274602552897224	0.137611169292926	0.207811736708288	0.208018660795614	0.137825624792661	0.273202012514787	0.138040206439894	0.275157515242029	0.138517138998345	0.138435277006795	0.136228676222964	0.336943945424337	0.13764004401232	0.138191187395796	0.137982385442624	0.136960903327646	0.138262129534393	0.206221315836801	0.270994522940099	0.271767757925117	0.138101914685159	0.138349167958479	0.206833266184348	0.139022859268291	0.138110334188126	0.13768914328174	0.205089310567702	0.137847682304813	0.137524885826717	0.137672898595382	0.138748917567295	0.136151682570373	0.136942532904034	0.138634201603176	0.271916646742185	0.272670031072195	0.137826649072042	0.138216799691988	0.137693552674347	0.205466770044849	0.138545001443829	0.138520954207461	0.138593883451588	0.270034648966668	0.139456203128762	0.137685025145607	0.138684386384616	0.205824279741976	0.136480330004196	0.138401159145878	0.138097692825748	0.137468201132014	0.137918122772364	0.138504122775644	0.204047676750185	0.137216556008552	0.137771283098603	0.137519618156225	0.137812828055713	0.204768257856667	0.20622900547446	0.205644992620348	0.136410560002666	0.205558179226929
CATD0561a	0.0257155894244633	0.0387187354097936	0.0260931131978599	0.0256271776140272	0.0258272398251284	0.0638509300563942	0.0256765479423455	0.0256552052921975	0.0387835341384919	0.0385079773786427	0.0258345977486113	0.0256726102541797	0.0257142952351136	0.0257330188265225	0.0260565450057126	0.0257196751085745	0.0258947661816948	0.0258805278138001	0.0256873306979031	0.0258627732586624	0.0259513066680607	0.0257370468015266	0.0258860893412948	0.0256277493352969	0.026137056424831	0.0639785644566503	0.025774312300999	0.0255726442537947	0.0259076484572385	0.0256090140638395	0.0256522476624423	0.0384785273337168	0.0514906995008394	0.0258033545886601	0.0389702017960491	0.0389978296915096	0.0258422885909994	0.051225521142779	0.0258833054449726	0.0516010763152715	0.0259691286197299	0.0259570497454226	0.0255429734351398	0.063179123696844	0.025809230679132	0.0259131219197485	0.0258714413592912	0.0256815447331311	0.0259224624032406	0.038659534915933	0.0508086065846098	0.0509605249666065	0.025895485915722	0.0259399971311314	0.0387810211950616	0.0260692487540356	0.0258944421175142	0.0258183592753577	0.0384557518163699	0.0258462357094896	0.025787183884279	0.0258122502230953	0.0260148467314266	0.0255286983785463	0.0256795910986932	0.0259970557280834	0.0509845190195824	0.0511270397761776	0.0258435385106877	0.0259160455223223	0.0258217905509494	0.0385227707412702	0.0259810345571659	0.0259705071376563	0.0259860242215124	0.0506274023009088	0.0261504127383064	0.0258154816135536	0.0260041268578674	0.0385904634117062	0.0255913574589878	0.0259491069715557	0.0258930072036048	0.0257743551556777	0.0258618658075471	0.0259685547398768	0.0382610098258085	0.0257278109539034	0.0258361429534302	0.0257857163056207	0.0258412283575415	0.0383943027166105	0.0386677436649343	0.0385546452389848	0.0255805638182874	0.0385378462694366
CATD0565a	0.0599997307188009	0.0903390847603523	0.0608835311191185	0.059797445179423	0.0602574130496392	0.148983212718995	0.0599067465114339	0.0598594950746411	0.0905017241900239	0.0898494277320282	0.0602807558933689	0.0599005306723566	0.0599983498788665	0.0600371096406067	0.0608013033674262	0.0600085149131148	0.060421794028816	0.0603862525811957	0.0599397086583532	0.0603392784587864	0.0605540048058172	0.06005657778663	0.0604021068627689	0.0598012092182751	0.0609869792889604	0.149253040099031	0.0601496249672244	0.0596744120800156	0.0604433957989948	0.0597552749548202	0.0598486955465953	0.0897780514186114	0.120150863401323	0.0602105594031549	0.0909423956289647	0.0909826469084999	0.0602986385711779	0.119526527704348	0.0603960414145208	0.120422112030811	0.0605884881928259	0.0605673930122913	0.0596004808406568	0.147422580973412	0.0602252719246043	0.0604688810680562	0.0603661417709569	0.0599265857184248	0.0604820889788014	0.0901904904957491	0.118547201776446	0.118916714824657	0.0604257851776703	0.0605256371279511	0.0904885807708964	0.0608335853153583	0.0604176650004798	0.0602464039507269	0.0897333522844322	0.0603074395485498	0.0601728438991459	0.0602255095098096	0.0607000619456802	0.0595675219210473	0.059925258861447	0.0606666095656164	0.118964197999101	0.119299480300011	0.0603038481701667	0.060471630377152	0.0602600560191066	0.0898815907222953	0.0606307525757421	0.0605931422680016	0.0606333435106907	0.118121730054986	0.0610227772119379	0.0602351253280107	0.0606780397082478	0.0900409700943922	0.0597159758164467	0.0605455093418015	0.0604163443908618	0.0601381405439873	0.0603491610090681	0.0605911954688938	0.0892801776381701	0.0600309231163507	0.0602930636200007	0.060168379299162	0.0602990675544405	0.0895872577286974	0.0902243128203918	0.0899526214751201	0.0596957508193097	0.0899122935238729
CATD0567a	0.0257167707242204	0.0387203875939544	0.0260932557826685	0.0256269288110512	0.0258294326108027	0.0638517472824995	0.0256784025797316	0.0256561508991882	0.0387811042353937	0.0385088762075927	0.0258345878261949	0.02567340459166	0.0257148918429465	0.0257353737242749	0.0260555823649477	0.0257211236393754	0.0258945261102604	0.0258811149015895	0.0256864018263107	0.0258653391830609	0.0259509656448151	0.0257358093807367	0.0258856499191756	0.0256266336191255	0.0261368729485703	0.0639893657974429	0.0257709007147424	0.0255708930264954	0.0259104253843771	0.025608689846358	0.0256545840250102	0.0384803749571466	0.051488595418813	0.0258023799341174	0.0389659476208138	0.0390022138193369	0.0258423010087274	0.0512254099418482	0.0258827125093502	0.0515940837696877	0.0259713209455105	0.0259567131128448	0.0255428986986414	0.0631774734801856	0.0258078986871143	0.0259113631647103	0.0258716392612702	0.0256804811364376	0.0259237669095362	0.0386649186376267	0.0508108232887739	0.0509573772675798	0.0258944211180139	0.025940362032089	0.0387811883986776	0.0260673443373019	0.0258954053241898	0.0258170872288453	0.0384545871264837	0.0258463940262025	0.0257862034719355	0.0258133469986963	0.0260152916336829	0.0255284989412117	0.0256773746168378	0.0259946252304432	0.0509844047569379	0.0511259502028399	0.0258427328554576	0.0259157396112119	0.0258185043738798	0.0385245096676162	0.0259780597493092	0.0259721866218483	0.0259862785872413	0.0506305685787806	0.0261485763659158	0.0258158378070229	0.0260035047886526	0.0385916922525805	0.0255903555548952	0.0259499656447304	0.0258932470892983	0.0257750763229854	0.0258601507416214	0.0259693035333557	0.0382594087109999	0.0257280377677166	0.0258330284942979	0.0257851070035203	0.0258402051763259	0.0383941060076486	0.0386678943558056	0.0385575768110434	0.0255777923701045	0.0385411810970998
CATD0562a	0.0428599119208926	0.0645320595563722	0.0434885939603701	0.0427118371167684	0.0430465064287615	0.106418629222605	0.0427951826240667	0.0427591527440225	0.0646379971684736	0.0641804159454333	0.0430576579064123	0.0427880846668027	0.0428574598389536	0.0428895532506243	0.0434270891553831	0.0428668562685129	0.0431578224697748	0.0431345093319061	0.0428117490193298	0.0431059171447207	0.0432520056623589	0.0428944534642606	0.0431432604548825	0.0427123524460468	0.043561668105802	0.106636392302625	0.0429554653076334	0.0426201898949082	0.0431808156374786	0.0426815264706893	0.0427549252889365	0.0641318114030071	0.0858167705507769	0.043005099063492	0.0649481892032141	0.0649985955310517	0.0430704872523468	0.0853758124471092	0.0431385431479238	0.0859982646531564	0.0432829875209845	0.0432615796739748	0.0425715846716634	0.105297706614375	0.0430147121959197	0.043187648872175	0.0431191688152017	0.0428020377476435	0.0432047624023906	0.0644352754098177	0.0846821297664578	0.0849326196034256	0.0431586057791312	0.0432335127209409	0.0646351197143906	0.043447786745782	0.0431578896689489	0.0430299567780409	0.0640923318636592	0.0430771394197978	0.0429781449835056	0.0430209705917838	0.0433583024321982	0.0425477299729519	0.0427981998179153	0.0433271995177216	0.0849741406965049	0.0852111830420565	0.0430721575624647	0.0431932548075638	0.0430346590194514	0.0642054955551228	0.0433002228475429	0.0432850262147341	0.0433101687500397	0.0843806018860234	0.0435830943955403	0.0430259824635574	0.0433398974654082	0.0643180592274274	0.0426517567609258	0.0432489449999455	0.0431551330786459	0.0429576225729363	0.0431022440688251	0.0432813024897983	0.0637675416114957	0.0428797993983054	0.0430586663579623	0.0429758863220169	0.0430681975197448	0.0639904052467618	0.0644463154967025	0.064259221657848	0.04263287425368	0.0642314269022854
CATD0568a	0.034288923854503	0.051627038313378	0.034790995184076	0.0341692602722042	0.0344390508437216	0.0851355912495992	0.0342377071754611	0.0342081181268574	0.0517083524487612	0.051345089314205	0.0344461179732826	0.0342311363392574	0.0342864700449572	0.0343136247533884	0.0347408610550829	0.0342947042649918	0.0345260559040794	0.0345081016261553	0.0342486173702612	0.0344868934929705	0.0346013174854875	0.0343145212157014	0.0345142384956932	0.0341689428417399	0.0348491800499108	0.0853182054932496	0.0343615006625962	0.0340946778815456	0.0345469898913595	0.0341449482778164	0.0342059067826944	0.0513070042948608	0.0686516454031049	0.0344032588693925	0.051954970559233	0.0520025666112326	0.034456400254066	0.0683005563581899	0.0345103354354995	0.0687927259916409	0.0346282353304006	0.0346089803904715	0.034057204830495	0.0842367762792959	0.0344106485990025	0.034548638727148	0.0344955016292364	0.0342407349527664	0.0345649079444996	0.0515527518874507	0.0677475696464316	0.0679434462170839	0.0345259883670446	0.0345871173193819	0.0517082365093132	0.0347566264203916	0.0345271224807182	0.0344228947217337	0.0512728851539168	0.0344618447933988	0.0343816907589757	0.0344176996459613	0.0346870164266852	0.0340380161089547	0.0342366942081874	0.0346597138277246	0.0679792163806159	0.0681680293233644	0.0344570479178363	0.0345543463560642	0.0344249611908512	0.0513658601245816	0.0346376743374783	0.0346294346189149	0.034648349103495	0.0675071466125689	0.0348649298141462	0.0344210857842512	0.0346713943673038	0.0514554817158048	0.0341205620909832	0.0345998787580941	0.0345243083783163	0.0343667050757285	0.0344803516582517	0.0346256722625822	0.0510126856067589	0.0343040304312453	0.0344443115992329	0.0343801961988631	0.0344536967887636	0.0511921586245149	0.0515571792361369	0.0514098448746123	0.0341039666332868	0.0513879484964753
CATD0566a	0.0257145995978844	0.0387173510229893	0.0260929937241764	0.0256273860893081	0.025825402461217	0.063850245291909	0.0256749939173252	0.0256544129556825	0.0387855701862066	0.0385072242380623	0.0258346060627344	0.025671944668374	0.025713795329576	0.0257310456267721	0.0260573516150506	0.0257184613655948	0.0258949673407022	0.0258800358852319	0.025688109011608	0.025860623236914	0.0259515924159164	0.0257380836526558	0.0258864575388587	0.0256286842085282	0.0261372101619992	0.0639695138713605	0.0257771709139233	0.0255741116301454	0.0259053216335234	0.0256092857299248	0.0256502899935664	0.0384769791857827	0.0514924625387994	0.0258041712645002	0.0389737664253433	0.0389941561732323	0.0258422781860221	0.0512256143194991	0.0258838022735169	0.0516069354610399	0.0259672916411695	0.0259573318142801	0.0255430360578332	0.0631805064350521	0.025810346772735	0.0259145956036904	0.0258712755346242	0.0256824359347674	0.0259213693402853	0.0386550238248286	0.0508067491790817	0.0509631624649556	0.0258963781237041	0.0259396913758273	0.038780881092956	0.0260708444898249	0.0258936350339922	0.0258194251398345	0.0384567277253198	0.025846103053837	0.0257880053846562	0.0258113312204167	0.0260144739419839	0.025528865489708	0.025681448317946	0.0259990922739726	0.0509846147617527	0.0511279527439852	0.0258442135797845	0.0259163018492589	0.025824544081869	0.0385213136720499	0.0259835271877332	0.0259690998757973	0.025985811085128	0.0506247492351014	0.0261519514588471	0.0258151831543683	0.0260046480978312	0.038589433749801	0.0255921969675836	0.0259483874780267	0.025892806200232	0.0257737508801204	0.0258633028838079	0.0259679273159879	0.0382623514209319	0.0257276209036309	0.0258387525996351	0.0257862268478518	0.0258420856945182	0.0383944675416328	0.0386676173990744	0.0385521888362604	0.0255828860511136	0.0385350519735457
